Concessionaria;mes_ano;Sentido;Praca;Categoria;Tipo_de_veiculo;Volume_total
01.Nova Dutra;Aug-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;21092
01.Nova Dutra;Aug-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;21880
01.Nova Dutra;Sep-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;21090
01.Nova Dutra;Sep-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;21765
01.Nova Dutra;Oct-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;21443
01.Nova Dutra;Oct-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;22406
01.Nova Dutra;Nov-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;21620
01.Nova Dutra;Nov-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;22380
01.Nova Dutra;Dec-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;20320
01.Nova Dutra;Dec-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 7;Comercial;20835
01.Nova Dutra;Jan-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;18032
01.Nova Dutra;Jan-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;15257
01.Nova Dutra;Feb-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17229
01.Nova Dutra;Feb-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;14481
01.Nova Dutra;Mar-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;18046
01.Nova Dutra;Mar-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;15466
01.Nova Dutra;Apr-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17309
01.Nova Dutra;Apr-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;14742
01.Nova Dutra;May-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;18147
01.Nova Dutra;May-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;16129
01.Nova Dutra;Jun-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17942
01.Nova Dutra;Jun-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;15659
01.Nova Dutra;Jul-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17979
01.Nova Dutra;Jul-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;16059
01.Nova Dutra;Aug-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17370
01.Nova Dutra;Aug-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;16088
01.Nova Dutra;Sep-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17525
01.Nova Dutra;Sep-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;15554
01.Nova Dutra;Oct-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;18342
01.Nova Dutra;Oct-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;16685
01.Nova Dutra;Nov-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17868
01.Nova Dutra;Nov-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;16444
01.Nova Dutra;Dec-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;17669
01.Nova Dutra;Dec-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 8;Comercial;15904
01.Nova Dutra;Jan-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;17054
01.Nova Dutra;Jan-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;29286
01.Nova Dutra;Feb-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;17246
01.Nova Dutra;Feb-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;31605
01.Nova Dutra;Mar-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;18328
01.Nova Dutra;Mar-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;34715
01.Nova Dutra;Apr-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;19948
01.Nova Dutra;Apr-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;36920
01.Nova Dutra;May-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;17360
01.Nova Dutra;May-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;33105
01.Nova Dutra;Jun-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;15601
01.Nova Dutra;Jun-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;30929
01.Nova Dutra;Jul-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;17689
01.Nova Dutra;Jul-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;33757
01.Nova Dutra;Aug-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;17125
01.Nova Dutra;Aug-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;33444
01.Nova Dutra;Sep-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;16823
01.Nova Dutra;Sep-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;32707
01.Nova Dutra;Oct-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;16879
01.Nova Dutra;Oct-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;31984
01.Nova Dutra;Nov-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;16488
01.Nova Dutra;Nov-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;31374
01.Nova Dutra;Dec-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;17848
01.Nova Dutra;Dec-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria 9;Moto;34129
01.Nova Dutra;Jan-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1755
01.Nova Dutra;Jan-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1906
01.Nova Dutra;Feb-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1752
01.Nova Dutra;Feb-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1676
01.Nova Dutra;Mar-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1856
01.Nova Dutra;Mar-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1853
01.Nova Dutra;Apr-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1794
01.Nova Dutra;Apr-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1955
01.Nova Dutra;May-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1691
01.Nova Dutra;May-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1795
01.Nova Dutra;Jun-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1514
01.Nova Dutra;Jun-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1728
01.Nova Dutra;Jul-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1660
01.Nova Dutra;Jul-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1874
01.Nova Dutra;Aug-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1728
01.Nova Dutra;Aug-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1861
01.Nova Dutra;Sep-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1785
01.Nova Dutra;Sep-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1876
01.Nova Dutra;Oct-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1825
01.Nova Dutra;Oct-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1799
01.Nova Dutra;Nov-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1679
01.Nova Dutra;Nov-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1952
01.Nova Dutra;Dec-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1694
01.Nova Dutra;Dec-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 07;Comercial;1625
01.Nova Dutra;Jan-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;45
01.Nova Dutra;Jan-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;33
01.Nova Dutra;Feb-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;65
01.Nova Dutra;Feb-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;56
01.Nova Dutra;Mar-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;92
01.Nova Dutra;Mar-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;77
01.Nova Dutra;Apr-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;95
01.Nova Dutra;Apr-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;68
01.Nova Dutra;May-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;83
01.Nova Dutra;May-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;76
01.Nova Dutra;Jun-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;65
01.Nova Dutra;Jun-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;85
01.Nova Dutra;Jul-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;87
01.Nova Dutra;Jul-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;99
01.Nova Dutra;Aug-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;56
01.Nova Dutra;Aug-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;83
01.Nova Dutra;Sep-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;76
01.Nova Dutra;Sep-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;78
01.Nova Dutra;Oct-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;68
01.Nova Dutra;Oct-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;85
01.Nova Dutra;Nov-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;63
01.Nova Dutra;Nov-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;86
01.Nova Dutra;Dec-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;87
01.Nova Dutra;Dec-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 08;Comercial;79
01.Nova Dutra;Jan-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;776
01.Nova Dutra;Jan-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;892
01.Nova Dutra;Feb-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;671
01.Nova Dutra;Feb-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;821
01.Nova Dutra;Mar-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;789
01.Nova Dutra;Mar-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;911
01.Nova Dutra;Apr-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;703
01.Nova Dutra;Apr-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;928
01.Nova Dutra;May-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;745
01.Nova Dutra;May-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;893
01.Nova Dutra;Jun-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;723
01.Nova Dutra;Jun-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;920
01.Nova Dutra;Jul-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;789
01.Nova Dutra;Jul-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;964
01.Nova Dutra;Aug-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;848
01.Nova Dutra;Aug-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;979
01.Nova Dutra;Sep-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;950
01.Nova Dutra;Sep-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;946
01.Nova Dutra;Oct-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;1026
01.Nova Dutra;Oct-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;1088
01.Nova Dutra;Nov-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;884
01.Nova Dutra;Nov-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;988
01.Nova Dutra;Dec-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;906
01.Nova Dutra;Dec-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 09;Comercial;1030
01.Nova Dutra;Jan-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;1
01.Nova Dutra;Jan-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;0
01.Nova Dutra;Feb-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;3
01.Nova Dutra;Feb-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;6
01.Nova Dutra;Mar-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;5
01.Nova Dutra;Mar-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;1
01.Nova Dutra;Apr-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;5
01.Nova Dutra;Apr-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;1
01.Nova Dutra;May-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;3
01.Nova Dutra;May-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;7
01.Nova Dutra;Jun-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;6
01.Nova Dutra;Jun-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;10
01.Nova Dutra;Jul-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;2
01.Nova Dutra;Jul-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;6
01.Nova Dutra;Aug-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;5
01.Nova Dutra;Aug-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;0
01.Nova Dutra;Sep-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;7
01.Nova Dutra;Sep-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;7
01.Nova Dutra;Oct-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;3
01.Nova Dutra;Oct-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;6
01.Nova Dutra;Nov-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;5
01.Nova Dutra;Nov-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;7
01.Nova Dutra;Dec-16;Sul;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;5
01.Nova Dutra;Dec-16;Norte;Praça 01 BR-116/SP km 204,50;Categoria Esp. 10;Comercial;5
01.Nova Dutra;Jan-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;454311
01.Nova Dutra;Jan-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;397408
01.Nova Dutra;Feb-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;373968
01.Nova Dutra;Feb-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;363661
01.Nova Dutra;Mar-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;379389
01.Nova Dutra;Mar-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;367184
01.Nova Dutra;Apr-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;382421
01.Nova Dutra;Apr-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;376004
01.Nova Dutra;May-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;393506
01.Nova Dutra;May-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;378297
01.Nova Dutra;Jun-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;360327
01.Nova Dutra;Jun-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;354484
01.Nova Dutra;Jul-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;439463
01.Nova Dutra;Jul-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;434480
01.Nova Dutra;Aug-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;397382
01.Nova Dutra;Aug-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;387265
01.Nova Dutra;Sep-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;379866
01.Nova Dutra;Sep-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;376011
01.Nova Dutra;Oct-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;395275
01.Nova Dutra;Oct-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;388257
01.Nova Dutra;Nov-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;388892
01.Nova Dutra;Nov-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;383937
01.Nova Dutra;Dec-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;423270
01.Nova Dutra;Dec-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 1;Passeio;465206
01.Nova Dutra;Jan-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;45207
01.Nova Dutra;Jan-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;41284
01.Nova Dutra;Feb-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;44811
01.Nova Dutra;Feb-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;41199
01.Nova Dutra;Mar-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;49177
01.Nova Dutra;Mar-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;45140
01.Nova Dutra;Apr-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;48133
01.Nova Dutra;Apr-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;43908
01.Nova Dutra;May-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;50036
01.Nova Dutra;May-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;45904
01.Nova Dutra;Jun-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;48541
01.Nova Dutra;Jun-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;45485
01.Nova Dutra;Jul-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;50722
01.Nova Dutra;Jul-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;47425
01.Nova Dutra;Aug-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;51673
01.Nova Dutra;Aug-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;48473
01.Nova Dutra;Sep-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;51000
01.Nova Dutra;Sep-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;47313
01.Nova Dutra;Oct-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;49153
01.Nova Dutra;Oct-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;46471
01.Nova Dutra;Nov-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;50524
01.Nova Dutra;Nov-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;47839
01.Nova Dutra;Dec-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;50583
01.Nova Dutra;Dec-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 2;Comercial;47689
01.Nova Dutra;Jan-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;824
01.Nova Dutra;Jan-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;788
01.Nova Dutra;Feb-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;765
01.Nova Dutra;Feb-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;745
01.Nova Dutra;Mar-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;701
01.Nova Dutra;Mar-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;704
01.Nova Dutra;Apr-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;775
01.Nova Dutra;Apr-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;782
01.Nova Dutra;May-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;669
01.Nova Dutra;May-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;660
01.Nova Dutra;Jun-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;594
01.Nova Dutra;Jun-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;592
01.Nova Dutra;Jul-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;797
01.Nova Dutra;Jul-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;734
01.Nova Dutra;Aug-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;655
01.Nova Dutra;Aug-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;626
01.Nova Dutra;Sep-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;661
01.Nova Dutra;Sep-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;630
01.Nova Dutra;Oct-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;729
01.Nova Dutra;Oct-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;667
01.Nova Dutra;Nov-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;688
01.Nova Dutra;Nov-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;675
01.Nova Dutra;Dec-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;789
01.Nova Dutra;Dec-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 3;Passeio;896
01.Nova Dutra;Jan-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;40252
01.Nova Dutra;Jan-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;49076
01.Nova Dutra;Feb-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;37749
01.Nova Dutra;Feb-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;47332
01.Nova Dutra;Mar-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;41664
01.Nova Dutra;Mar-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;51772
01.Nova Dutra;Apr-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;38971
01.Nova Dutra;Apr-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;49145
01.Nova Dutra;May-16;Sul;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;40694
01.Nova Dutra;May-16;Norte;Praça 02 BR-116/SP Sul - 180,70 Norte - 182,00;Categoria 4;Comercial;50807
